ID_Intervencion	Fecha	Actor	N_Op	Tipo	Antes	Despues	Justificacion
RPM-2007-01-11:1024:2	2007-01-11	Sergio Lehmann Beresi	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-01-11:1024:2	2007-01-11	Sergio Lehmann Beresi	2	SIMBOLO_SUELTO	habría llegado a un piso. kJ) Referido a inflación	habría llegado a un piso. Referido a inflación	Racimo de basura en un límite de párrafo: «...su ajuste habría llegado a un piso. [kJ)] Referido a inflación, el Gerente de Análisis Internacional señala que...». Medido: «kJ)» aparece UNA sola vez en las 9.723 filas, y su gemelo «J)» estaba en «1034:1» de esta misma sesión, en la misma posición estructural (párrafo nuevo de una presentación del staff que empieza con «Referido a...» / «El Gerente de...»). Se descartó que fuera enumeración de la fuente con tres mediciones: las 4 «LETRA)» del corpus son cierres de sigla («M&E)», «(I)» ×2) o este par; los dos PDF del repositorio (45 páginas) no tienen ninguna enumeración con letra; y las enumeraciones que el acta sí usa son minúsculas o romanas («a)», «b)», «i)», «ii)», «iv)»). Las presentaciones del staff usan viñetas «•» (141 en 33 filas). No reemplaza ninguna palabra: se elimina (§8 bis). Tipo SIMBOLO_SUELTO.
RPM-2007-01-11:1024:2	2007-01-11	Sergio Lehmann Beresi	3	ESPACIO_FALTANTE	PMI (Purchasing Managers’Index) particularmente	PMI (Purchasing Managers’ Index) particularmente	Falta el espacio entre las dos palabras del indicador: «(Purchasing Managers’Index)». La forma con espacio es la del propio corpus en las otras cuatro apariciones («Purchasing Managers' Index» en 1312:1, «Purchasing Managers Index» en 1618:1, 2567:3 y 3025:2), y un apóstrofo no puede pegar dos palabras ni en inglés ni en español, así que la forma dañada es ortográficamente imposible: entra por §3 ter. Sólo se repone el espacio; el apóstrofo tipográfico no se toca, porque las dos grafías (’ y ') son legítimas y eso es estilo de la fuente, no lectura óptica.
RPM-2007-03-15:1123:1	2007-03-15	Vittorio Corbo Lioi	1	LETRA_CONFUNDIDA	cambiarla	cambiaria	"cambiarla por cambiaria. Misma familia y mismo defecto. Medido: 8 apariciones (todas dentro de ""cambiarlas""), todas adjetivas y revisadas una por una: ""paridades cambiarlas"" 4 veces, ""implicancias cambiarlas"" 2, ""expectativas cambiarlas"" 1, ""coberturas cambiarlas"" 1. ""cambiarias"" ya aparece 19 veces en el corpus."
RPM-2007-03-15:1123:1	2007-03-15	Vittorio Corbo Lioi	2	SALTOS_DE_LINEA	 que son los créditos subpri me de Mortgage y que	 que son los créditos subprime de Mortgage y que	"Palabra partida por la justificación del PDF (""subpri me"" por ""subprime""). Medido: 4 apariciones en 4 filas en toda la base; una (1317:1) se corrigió con la ronda 191 y estas son las otras tres. La palabra es inequívoca y está atestiguada: ""subprime"" aparece 58 veces en el corpus. Es el mismo artefacto que ""inmobiliari o"" y que las 35 palabras en letras sueltas de §12."
RPM-2007-03-15:1157:1	2007-03-15	Klaus Schmidt-Hebbel Dunker	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-03-15:1167:1	2007-03-15	Vittorio Corbo Lioi	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-04-12:1171:2	2007-04-12	Sergio Lehmann Beresi	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-04-12:1171:2	2007-04-12	Sergio Lehmann Beresi	2	PALABRA_PARTIDA	 aumento de riesgos geo políticos y también con s	 aumento de riesgos geopolíticos y también con s	Palabra partida en dos por un espacio espurio del OCR. Detectado por pasada transversal sobre las 9.723 filas: la palabra junta aparece 47 veces en el corpus y ninguna de las dos mitades por separado es una palabra corriente, así que el espacio no puede ser real. Tipo PALABRA_PARTIDA.
RPM-2007-05-10:1252:1	2007-05-10	Klaus Schmidt-Hebbel Dunker	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-05-10:1254:1	2007-05-10	Pablo García Silva	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-08-09:1398:1	2007-08-09	Jorge Desormeaux Jiménez	1	LETRA_CONFUNDIDA	cambiarla	cambiaria	"cambiarla por cambiaria. Misma familia y mismo defecto. Medido: 8 apariciones (todas dentro de ""cambiarlas""), todas adjetivas y revisadas una por una: ""paridades cambiarlas"" 4 veces, ""implicancias cambiarlas"" 2, ""expectativas cambiarlas"" 1, ""coberturas cambiarlas"" 1. ""cambiarias"" ya aparece 19 veces en el corpus."
RPM-2007-10-11:1487:1	2007-10-11	Manuel Marfán Lewis	1	LETRA_CONFUNDIDA	cambiarlo	cambiario	"cambiarlo por cambiario. Misma familia: el OCR puso una l donde va una i. Medido: 60 apariciones, de las cuales 16 son ""cambiarlos"" (la forma larga contiene a la corta, y esta regla las corrige tambien). 6 son el infinitivo legitimo y sus filas quedan excluidas: ""habria que cambiarlos por papeles"" (2006-08-10:812:1), ""hay que cambiarlo"" (2006-11-16:980:1), ""haya que cambiarlo"" (2007-03-15:1146:1), ""no puede cambiarlo"" (2008-08-14:2022:1), ""no hay antecedentes para cambiarlo"" (2010-08-12:3317:1), ""razones para cambiarlo"" (2012-05-17:4843:1). Las 54 restantes son adjetivas: ""el lado cambiarlo"", ""en lo cambiarlo"", ""los mercados financieros y cambiarlos"". Los 11 contextos con palabra funcion delante se revisaron uno por uno."
RPM-2007-10-11:1513:1	2007-10-11	Andrés Velasco Brañes	1	LETRA_CONFUNDIDA	cambiarla	cambiaria	"cambiarla por cambiaria. Misma familia y mismo defecto. Medido: 8 apariciones (todas dentro de ""cambiarlas""), todas adjetivas y revisadas una por una: ""paridades cambiarlas"" 4 veces, ""implicancias cambiarlas"" 2, ""expectativas cambiarlas"" 1, ""coberturas cambiarlas"" 1. ""cambiarias"" ya aparece 19 veces en el corpus."
RPM-2007-10-11:1513:1	2007-10-11	Andrés Velasco Brañes	2	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-10-11:1513:1	2007-10-11	Andrés Velasco Brañes	3	LETRA_CONFUNDIDA	ico en cuanto a que ios efectos reales 	ico en cuanto a que los efectos reales 	"""ios"" por ""los"": la l se leyo como i, la misma regla que produce ""ai"" por ""al"" (§12). Medido: 90 apariciones en 88 filas contra 32.215 de ""los"". ""ios"" no es palabra del español. Se comprobo la palabra que precede a las 90 y en todas corresponde un articulo: de 25, en 14, que 12, a 9, para 5, todos 3, con 2, y 2, por 2, y el resto tras cuando, durante, analizan, septiembre, o una comilla de apertura."
RPM-2007-10-11:1516:1	2007-10-11	Manuel Marfán Lewis	1	LETRA_CONFUNDIDA	cambiarlo	cambiario	"cambiarlo por cambiario. Misma familia: el OCR puso una l donde va una i. Medido: 60 apariciones, de las cuales 16 son ""cambiarlos"" (la forma larga contiene a la corta, y esta regla las corrige tambien). 6 son el infinitivo legitimo y sus filas quedan excluidas: ""habria que cambiarlos por papeles"" (2006-08-10:812:1), ""hay que cambiarlo"" (2006-11-16:980:1), ""haya que cambiarlo"" (2007-03-15:1146:1), ""no puede cambiarlo"" (2008-08-14:2022:1), ""no hay antecedentes para cambiarlo"" (2010-08-12:3317:1), ""razones para cambiarlo"" (2012-05-17:4843:1). Las 54 restantes son adjetivas: ""el lado cambiarlo"", ""en lo cambiarlo"", ""los mercados financieros y cambiarlos"". Los 11 contextos con palabra funcion delante se revisaron uno por uno."
RPM-2007-10-11:1519:1	2007-10-11	Vittorio Corbo Lioi	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-10-11:1519:1	2007-10-11	Vittorio Corbo Lioi	2	LETRA_CONFUNDIDA	cciones tomadas por ios bancos centrale	cciones tomadas por los bancos centrale	"""ios"" por ""los"": la l se leyo como i, la misma regla que produce ""ai"" por ""al"" (§12). Medido: 90 apariciones en 88 filas contra 32.215 de ""los"". ""ios"" no es palabra del español. Se comprobo la palabra que precede a las 90 y en todas corresponde un articulo: de 25, en 14, que 12, a 9, para 5, todos 3, con 2, y 2, por 2, y el resto tras cuando, durante, analizan, septiembre, o una comilla de apertura."
RPM-2007-10-11:1519:1	2007-10-11	Vittorio Corbo Lioi	3	LETRA_CONFUNDIDA	 del último IPOM	 del último IPoM	Sigla mal compuesta. Medido en el corpus: «IPoM» aparece 2473 veces y «IPOM» 58, siempre el mismo documento, el Informe de Política Monetaria del Banco Central de Chile, cuya sigla lleva la o minúscula. El OCR leyó la o minúscula como O mayúscula.
RPM-2007-10-11:1519:1	2007-10-11	Vittorio Corbo Lioi	4	LETRA_CONFUNDIDA	n el último IPOM	n el último IPoM	Sigla mal compuesta. Medido en el corpus: «IPoM» aparece 2473 veces y «IPOM» 58, siempre el mismo documento, el Informe de Política Monetaria del Banco Central de Chile, cuya sigla lleva la o minúscula. El OCR leyó la o minúscula como O mayúscula.
RPM-2007-11-13:1526:1	2007-11-13	Sergio Lehmann Beresi	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-12-13:1572:2	2007-12-13	Sergio Lehmann Beresi	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
RPM-2007-12-13:1611:1	2007-12-13	Manuel Marfán Lewis	1	ACENTO_INDEBIDO	cambiaría	cambiaria	"cambiaría por cambiaria. La tilde convierte el adjetivo en verbo condicional. Medido en todo el corpus: 241 apariciones con tilde (188 singulares y 53 dentro de ""cambiarías"", que esta regla tambien corrige porque la forma larga contiene a la corta). SOLO 3 son el condicional legitimo y sus filas quedan excluidas: ""cuanto cambiaria la estimacion"" (2005-12-13:515:1), ""no cambiaria el sesgo"" (2012-03-15:4723:1), ""no cambiaria el comportamiento"" (2014-09-11:6425:1). Las 238 restantes van siempre tras un sustantivo que exige adjetivo (apreciacion 65, depreciacion 55, intervencion 28, ...); los 46 con sustantivo ambiguo fueron muestreados y todos exigen adjetivo. Se verifico ademas que ninguna fila mezcla la forma verbal con la adjetiva."
